id,type,time,products,items,orders,employees,packages,customers
pick_i-883735,pick_item,2023-09-26T09:04:43,iPhone_X,i-883735,,Nina_Graves,,
send_p-660523,send_package,2023-09-26T09:04:49,"Echo,Echo_Dot,Fire_Stick_4K,MacBook_Air,iPad_Air,iPhone_11,iPhone_11_Pro","i-882577,i-883357,i-883490,i-883492,i-883494,i-883678,i-883679,i-883680,i-883694,i-883695",,"Alessandro_Berti,Detlef_Wetzeler",p-660523,
pay_o-990806,pay_order,2023-09-26T09:19:34,"Echo_Studio,iPhone_X","i-883223,i-883224",o-990806,,,
confirm_o-990934,confirm_order,2023-09-26T09:21:53,"Kindle,iPad_Air,iPhone_8","i-883728,i-883729,i-883730",o-990934,Christine_von_Dobbert,,SwissPeak_Timepieces_AG
reorder_i-883615,reorder_item,2023-09-26T09:28:06,Echo_Studio,i-883615,,Marco_Pegoraro,,
reorder_i-883647,reorder_item,2023-09-26T09:35:19,Kindle,i-883647,,Mahsa_Bafrani,,
pick_i-883748,pick_item,2023-09-26T09:36:55,iPhone_11_Pro,i-883748,,Christopher_Schwanen,,
create_p-660526,create_package,2023-09-26T09:36:55,"Echo_Dot,Echo_Show_5,Fire_Stick,MacBook_Air,iPad,iPad_Air,iPhone_11_Pro,iPhone_8","i-882905,i-883586,i-883591,i-883622,i-883623,i-883626,i-883665,i-883666,i-883714",,Marco_Pegoraro,p-660526,
pick_i-883693,pick_item,2023-09-26T09:38:39,iPhone_11,i-883693,,Leah_Tacke_genannt_Unterberg,,
pay_o-990934,pay_order,2023-09-26T09:40:04,"Kindle,iPad_Air,iPhone_8","i-883728,i-883729,i-883730",o-990934,,,
pick_i-883638,pick_item,2023-09-26T09:41:24,iPhone_8,i-883638,,Mahsa_Bafrani,,
pay_o-990938,pay_order,2023-09-26T09:42:45,"Echo_Plus,Echo_Show_8,iPad,iPhone_11_Pro","i-883742,i-883743,i-883744,i-883745,i-883746",o-990938,,,
pick_i-883649,pick_item,2023-09-26T09:53:55,iPhone_11_Pro,i-883649,,Marco_Pegoraro,,
pay_o-990868,pay_order,2023-09-26T10:00:16,"Kindle_Paperwhite,iPad_Air,iPhone_11_Pro,iPhone_X","i-883469,i-883470,i-883471,i-883472,i-883473",o-990868,,,
pick_i-883731,pick_item,2023-09-26T10:07:01,MacBook_Air,i-883731,,Christopher_Schwanen,,
place_o-990940,place_order,2023-09-26T10:16:17,"MacBook_Air,iPhone_8","i-883751,i-883752",o-990940,,,Golden_Fleece_Textiles_S.A.R.L.
out_of_stock_i-883728,item_out_of_stock,2023-09-26T10:19:09,iPhone_8,i-883728,,Benedikt_Knopp,,
pay_o-990911,pay_order,2023-09-26T10:31:14,"Echo_Plus,iPad_mini,iPhone_8","i-883651,i-883652,i-883653,i-883654",o-990911,,,
pick_i-883717,pick_item,2023-09-26T10:59:33,Kindle,i-883717,,Marco_Pegoraro,,
pay_o-990916,pay_order,2023-09-26T11:40:13,"Echo,Echo_Show_5,iPhone_X","i-883672,i-883673,i-883674",o-990916,,,
place_o-990941,place_order,2023-09-26T11:50:40,"Fire_Stick_4K,iPad_Air,iPad_mini","i-883753,i-883754,i-883755,i-883756",o-990941,,,Mediterranea_Luxury_Cruises_S.p.A.
pay_o-990891,pay_order,2023-09-26T11:55:42,"Echo_Dot,Fire_Stick,Fire_Stick_4K,iPad_Pro,iPad_mini,iPhone_11_Pro","i-883571,i-883572,i-883573,i-883574,i-883575,i-883576",o-990891,,,
pick_i-883741,pick_item,2023-09-26T12:18:02,Kindle_Paperwhite,i-883741,,Mahsa_Bafrani,,
pick_i-883730,pick_item,2023-09-26T12:18:19,Kindle,i-883730,,Christopher_Schwanen,,
pick_i-883602,pick_item,2023-09-26T12:20:22,MacBook_Air,i-883602,,Detlef_Wetzeler,,
confirm_o-990940,confirm_order,2023-09-26T12:26:41,"MacBook_Air,iPhone_8","i-883751,i-883752",o-990940,Mara_Nitschke,,Golden_Fleece_Textiles_S.A.R.L.
confirm_o-990937,confirm_order,2023-09-26T12:50:32,"Echo,Echo_Plus,Fire_Stick_4K,Kindle_Paperwhite,iPad_mini","i-883737,i-883738,i-883739,i-883740,i-883741",o-990937,Wil_van_der_Aalst,,Baltic_Wave_Energies_Ltd.
out_of_stock_i-883734,item_out_of_stock,2023-09-26T13:11:01,iPhone_11_Pro,i-883734,,Benedikt_Knopp,,
out_of_stock_i-883737,item_out_of_stock,2023-09-26T13:11:01,Fire_Stick_4K,i-883737,,Detlef_Wetzeler,,
confirm_o-990936,confirm_order,2023-09-26T13:11:39,MacBook_Air,i-883736,o-990936,Wil_van_der_Aalst,,Mediterranea_Luxury_Cruises_S.p.A.
confirm_o-990932,confirm_order,2023-09-26T13:18:36,"MacBook_Air,iPhone_X","i-883719,i-883720",o-990932,Christine_von_Dobbert,,Iberian_Sun_Solaridades_SA
create_p-660527,create_package,2023-09-26T13:18:58,"Echo,Echo_Dot,Kindle,iPad_Pro,iPhone_11_Pro,iPhone_8","i-883215,i-883426,i-883465,i-883723,i-883726,i-883727,i-883748,i-883750",,Marco_Pegoraro,p-660527,
pick_i-883750,pick_item,2023-09-26T13:18:58,iPad_Pro,i-883750,,Christopher_Schwanen,,
pick_i-883287,pick_item,2023-09-26T13:46:33,MacBook_Air,i-883287,,Christopher_Schwanen,,
pay_o-990932,pay_order,2023-09-26T13:47:50,"MacBook_Air,iPhone_X","i-883719,i-883720",o-990932,,,
place_o-990942,place_order,2023-09-26T13:59:26,"Echo,MacBook_Pro,iPhone_11","i-883757,i-883758,i-883759",o-990942,,,Nordica_Systems_GmbH
pick_i-883715,pick_item,2023-09-26T14:08:01,Echo_Plus,i-883715,,Christopher_Schwanen,,
reorder_i-883737,reorder_item,2023-09-26T14:11:28,Fire_Stick_4K,i-883737,,Leah_Tacke_genannt_Unterberg,,
pick_i-883754,pick_item,2023-09-26T14:14:56,Fire_Stick_4K,i-883754,,Nina_Graves,,
pick_i-883742,pick_item,2023-09-26T14:40:28,Echo_Plus,i-883742,,Marco_Pegoraro,,
send_p-660526,send_package,2023-09-26T14:52:22,"Echo_Dot,Echo_Show_5,Fire_Stick,MacBook_Air,iPad,iPad_Air,iPhone_11_Pro,iPhone_8","i-882905,i-883586,i-883591,i-883622,i-883623,i-883626,i-883665,i-883666,i-883714",,"Marco_Pegoraro,Viki_Peeva",p-660526,
out_of_stock_i-883720,item_out_of_stock,2023-09-26T15:00:31,MacBook_Air,i-883720,,Marco_Pegoraro,,
pay_o-990925,pay_order,2023-09-26T15:03:12,"Echo_Show_5,iPad_Air,iPhone_11","i-883693,i-883694,i-883695,i-883696",o-990925,,,
pick_i-883716,pick_item,2023-09-26T15:15:24,iPhone_X,i-883716,,Christopher_Schwanen,,
reorder_i-883453,reorder_item,2023-09-26T15:17:41,MacBook_Air,i-883453,,Nina_Graves,,
pay_o-990854,pay_order,2023-09-26T15:24:05,"Fire_Stick,MacBook_Pro,iPhone_11_Pro,iPhone_X","i-883415,i-883416,i-883417,i-883418",o-990854,,,
pick_i-883696,pick_item,2023-09-26T15:34:56,Echo_Show_5,i-883696,,Mahsa_Bafrani,,
place_o-990943,place_order,2023-09-26T16:16:57,"Echo_Dot,Echo_Studio,MacBook_Air,MacBook_Pro,iPad_mini","i-883760,i-883761,i-883762,i-883763,i-883764,i-883765,i-883766",o-990943,,,AlpenTech_Innovations_AG
pick_i-883683,pick_item,2023-09-26T16:23:59,MacBook_Air,i-883683,,Marco_Pegoraro,,
create_p-660528,create_package,2023-09-26T17:23:46,"Echo,Echo_Show_5,iPhone_X","i-883672,i-883673,i-883674",,Marco_Pegoraro,p-660528,
pick_i-883725,pick_item,2023-09-26T17:23:46,iPhone_11_Pro,i-883725,,Benedikt_Knopp,,
pick_i-883759,pick_item,2023-09-26T17:30:16,Echo,i-883759,,Leah_Tacke_genannt_Unterberg,,
place_o-990944,place_order,2023-09-26T18:27:03,"Echo_Plus,Echo_Show_8,Echo_Studio,Fire_Stick,MacBook_Pro,iPad_Air,iPad_Pro","i-883767,i-883768,i-883769,i-883770,i-883771,i-883772,i-883773",o-990944,,,Iberian_Sun_Solaridades_SA
pay_o-990872,pay_order,2023-09-26T18:44:08,"Echo_Plus,Echo_Show_8,Fire_Stick_4K,MacBook_Air,iPad","i-883488,i-883489,i-883490,i-883491,i-883492,i-883493,i-883494",o-990872,,,
reorder_i-883734,reorder_item,2023-09-26T18:50:34,iPhone_11_Pro,i-883734,,Leah_Tacke_genannt_Unterberg,,
pick_i-883769,pick_item,2023-09-26T18:52:37,MacBook_Pro,i-883769,,Leah_Tacke_genannt_Unterberg,,
place_o-990945,place_order,2023-09-26T21:43:14,"Echo_Plus,Echo_Studio,MacBook_Pro,iPad","i-883774,i-883775,i-883776,i-883777,i-883778,i-883779",o-990945,,,Golden_Fleece_Textiles_S.A.R.L.
out_of_stock_i-883711,item_out_of_stock,2023-09-27T06:40:37,iPad,i-883711,,Marco_Pegoraro,,
reorder_i-883728,reorder_item,2023-09-27T06:41:54,iPhone_8,i-883728,,Leah_Tacke_genannt_Unterberg,,
fail_p-660526_150,failed_delivery,2023-09-27T07:02:00,"Echo_Dot,Echo_Show_5,Fire_Stick,MacBook_Air,iPad,iPad_Air,iPhone_11_Pro,iPhone_8","i-882905,i-883586,i-883591,i-883622,i-883623,i-883626,i-883665,i-883666,i-883714",,Viki_Peeva,p-660526,
pay_o-990933,pay_order,2023-09-27T07:08:01,"Echo_Dot,Echo_Studio,Kindle,Kindle_Paperwhite,iPhone_11_Pro,iPhone_8","i-883721,i-883722,i-883723,i-883724,i-883725,i-883726,i-883727",o-990933,,,
create_p-660529,create_package,2023-09-27T07:14:02,"Echo,Echo_Show_5,Fire_Stick_4K,MacBook_Air,MacBook_Pro,iPhone_11,iPhone_11_Pro","i-883140,i-883644,i-883645,i-883662,i-883663,i-883664,i-883687,i-883688",,Leah_Tacke_genannt_Unterberg,p-660529,
pick_i-883700,pick_item,2023-09-27T07:14:02,Echo_Show_8,i-883700,,Benedikt_Knopp,,
deliver_p-660526,package_delivered,2023-09-27T07:30:32,"Echo_Dot,Echo_Show_5,Fire_Stick,MacBook_Air,iPad,iPad_Air,iPhone_11_Pro,iPhone_8","i-882905,i-883586,i-883591,i-883622,i-883623,i-883626,i-883665,i-883666,i-883714",,Viki_Peeva,p-660526,
pick_i-883677,pick_item,2023-09-27T07:33:25,Echo_Dot,i-883677,,Benedikt_Knopp,,
place_o-990946,place_order,2023-09-27T07:40:04,"Echo_Plus,Echo_Studio","i-883780,i-883781",o-990946,,,Balkan_Minerals_d.o.o.
send_p-660525,send_package,2023-09-27T07:43:45,"iPad_Pro,iPhone_11_Pro","i-883545,i-883576",,"Gyunam_Park,Leah_Tacke_genannt_Unterberg",p-660525,
confirm_o-990946,confirm_order,2023-09-27T07:44:46,"Echo_Plus,Echo_Studio","i-883780,i-883781",o-990946,Christine_von_Dobbert,,Balkan_Minerals_d.o.o.
pick_i-883453,pick_item,2023-09-27T07:52:53,MacBook_Air,i-883453,,Leah_Tacke_genannt_Unterberg,,
pay_o-990908,pay_order,2023-09-27T07:57:00,"Echo_Plus,MacBook_Air,iPhone_11_Pro","i-883641,i-883642,i-883643",o-990908,,,
deliver_p-660525,package_delivered,2023-09-27T07:58:00,"iPad_Pro,iPhone_11_Pro","i-883545,i-883576",,Gyunam_Park,p-660525,
confirm_o-990945,confirm_order,2023-09-27T08:00:53,"Echo_Plus,Echo_Studio,MacBook_Pro,iPad","i-883774,i-883775,i-883776,i-883777,i-883778,i-883779",o-990945,Mara_Nitschke,,Golden_Fleece_Textiles_S.A.R.L.
pick_i-883766,pick_item,2023-09-27T08:05:43,Echo_Studio,i-883766,,Nina_Graves,,
pick_i-883713,pick_item,2023-09-27T08:07:11,MacBook_Air,i-883713,,Christopher_Schwanen,,
pick_i-883712,pick_item,2023-09-27T08:13:23,Echo_Plus,i-883712,,Marco_Pegoraro,,
send_p-660528,send_package,2023-09-27T08:14:49,"Echo,Echo_Show_5,iPhone_X","i-883672,i-883673,i-883674",,"Detlef_Wetzeler,Majid_Rafiei",p-660528,
deliver_p-660523,package_delivered,2023-09-27T08:22:32,"Echo,Echo_Dot,Fire_Stick_4K,MacBook_Air,iPad_Air,iPhone_11,iPhone_11_Pro","i-882577,i-883357,i-883490,i-883492,i-883494,i-883678,i-883679,i-883680,i-883694,i-883695",,Alessandro_Berti,p-660523,
pick_i-883736,pick_item,2023-09-27T08:25:05,MacBook_Air,i-883736,,Mahsa_Bafrani,,
pick_i-883744,pick_item,2023-09-27T08:25:50,Echo_Plus,i-883744,,Marco_Pegoraro,,
confirm_o-990942,confirm_order,2023-09-27T08:33:08,"Echo,MacBook_Pro,iPhone_11","i-883757,i-883758,i-883759",o-990942,Wil_van_der_Aalst,,Nordica_Systems_GmbH
reorder_i-883654,reorder_item,2023-09-27T08:41:28,Echo_Plus,i-883654,,Leah_Tacke_genannt_Unterberg,,
pay_o-990901,pay_order,2023-09-27T08:45:07,"Fire_Stick_4K,iPad_Pro,iPhone_8","i-883619,i-883620,i-883621",o-990901,,,
reorder_i-883720,reorder_item,2023-09-27T08:56:29,MacBook_Air,i-883720,,Mahsa_Bafrani,,
pick_i-883738,pick_item,2023-09-27T09:01:54,Echo,i-883738,,Mahsa_Bafrani,,
create_p-660530,create_package,2023-09-27T09:01:54,"Echo_Dot,Echo_Plus,Echo_Show_8,Fire_Stick_4K,Kindle,MacBook_Air,MacBook_Pro,iPad,iPad_Air,iPhone_8","i-883596,i-883636,i-883697,i-883698,i-883699,i-883700,i-883701,i-883729,i-883730,i-883742,i-883743,i-883744,i-883746",,Christopher_Schwanen,p-660530,
pick_i-883777,pick_item,2023-09-27T09:12:47,iPad,i-883777,,Benedikt_Knopp,,
pick_i-883600,pick_item,2023-09-27T09:17:59,iPad_Air,i-883600,,Detlef_Wetzeler,,
pick_i-883775,pick_item,2023-09-27T09:19:00,Echo_Plus,i-883775,,Christopher_Schwanen,,
pick_i-883758,pick_item,2023-09-27T09:22:54,MacBook_Pro,i-883758,,Nina_Graves,,
out_of_stock_i-883755,item_out_of_stock,2023-09-27T09:30:05,iPad_Air,i-883755,,Nina_Graves,,
send_p-660529,send_package,2023-09-27T09:36:09,"Echo,Echo_Show_5,Fire_Stick_4K,MacBook_Air,MacBook_Pro,iPhone_11,iPhone_11_Pro","i-883140,i-883644,i-883645,i-883662,i-883663,i-883664,i-883687,i-883688",,"Eduardo_Goulart_Rocha,Leah_Tacke_genannt_Unterberg",p-660529,
place_o-990947,place_order,2023-09-27T09:38:14,"Kindle_Paperwhite,iPad","i-883782,i-883783",o-990947,,,Golden_Fleece_Textiles_S.A.R.L.
pick_i-883765,pick_item,2023-09-27T09:45:54,MacBook_Pro,i-883765,,Marco_Pegoraro,,
pick_i-883781,pick_item,2023-09-27T09:46:49,Echo_Studio,i-883781,,Mahsa_Bafrani,,
send_p-660527,send_package,2023-09-27T09:54:47,"Echo,Echo_Dot,Kindle,iPad_Pro,iPhone_11_Pro,iPhone_8","i-883215,i-883426,i-883465,i-883723,i-883726,i-883727,i-883748,i-883750",,"Gyunam_Park,Leah_Tacke_genannt_Unterberg",p-660527,
out_of_stock_i-883756,item_out_of_stock,2023-09-27T10:23:43,iPad_mini,i-883756,,Nina_Graves,,
pay_o-990942,pay_order,2023-09-27T10:50:57,"Echo,MacBook_Pro,iPhone_11","i-883757,i-883758,i-883759",o-990942,,,
pick_i-883739,pick_item,2023-09-27T10:52:35,iPad_mini,i-883739,,Nina_Graves,,
pick_i-883690,pick_item,2023-09-27T11:10:46,MacBook_Air,i-883690,,Nina_Graves,,
pick_i-883778,pick_item,2023-09-27T11:18:01,MacBook_Pro,i-883778,,Benedikt_Knopp,,
pick_i-883682,pick_item,2023-09-27T11:22:02,Kindle,i-883682,,Marco_Pegoraro,,
place_o-990948,place_order,2023-09-27T11:34:33,"Echo_Dot,Fire_Stick,iPhone_8","i-883784,i-883785,i-883786",o-990948,,,Pantheon_Art_Gallery_Kft.
deliver_p-660524,package_delivered,2023-09-27T12:23:00,"Echo_Plus,Echo_Studio,Fire_Stick_4K,iPad_Pro","i-883551,i-883553,i-883646,i-883648",,Majid_Rafiei,p-660524,
pay_o-990912,pay_order,2023-09-27T12:24:30,"Echo_Show_5,Echo_Show_8,Fire_Stick,Kindle,iPhone_X","i-883655,i-883656,i-883657,i-883658,i-883659,i-883660",o-990912,,,
pick_i-883574,pick_item,2023-09-27T12:26:31,Fire_Stick_4K,i-883574,,Marco_Pegoraro,,
pick_i-883749,pick_item,2023-09-27T12:26:56,MacBook_Air,i-883749,,Leah_Tacke_genannt_Unterberg,,
reorder_i-883711,reorder_item,2023-09-27T12:46:45,iPad,i-883711,,Leah_Tacke_genannt_Unterberg,,
confirm_o-990939,confirm_order,2023-09-27T12:47:21,"Fire_Stick_4K,MacBook_Air,iPad_Pro,iPhone_11_Pro","i-883747,i-883748,i-883749,i-883750",o-990939,Christine_von_Dobbert,,Mediterranea_Luxury_Cruises_S.p.A.
pay_o-990921,pay_order,2023-09-27T12:49:23,"iPad_mini,iPhone_8","i-883685,i-883686",o-990921,,,
create_p-660531,create_package,2023-09-27T13:04:37,"Echo,Echo_Dot,Echo_Studio,Fire_Stick_4K,Kindle_Paperwhite,MacBook_Air,MacBook_Pro,iPad_mini","i-883338,i-883524,i-883637,i-883689,i-883690,i-883691,i-883738,i-883739,i-883741",,Benedikt_Knopp,p-660531,
pick_i-883747,pick_item,2023-09-27T13:04:37,Fire_Stick_4K,i-883747,,Mahsa_Bafrani,,
pick_i-883752,pick_item,2023-09-27T13:07:53,iPhone_8,i-883752,,Mahsa_Bafrani,,
confirm_o-990948,confirm_order,2023-09-27T13:08:49,"Echo_Dot,Fire_Stick,iPhone_8","i-883784,i-883785,i-883786",o-990948,Istvan_Koren,,Pantheon_Art_Gallery_Kft.
place_o-990949,place_order,2023-09-27T13:27:12,"iPad,iPad_mini,iPhone_11_Pro","i-883787,i-883788,i-883789",o-990949,,,Eastern_Oak_Insurance_Zrt.
pick_i-883772,pick_item,2023-09-27T13:36:16,iPad_Pro,i-883772,,Detlef_Wetzeler,,
deliver_p-660528,package_delivered,2023-09-27T13:37:15,"Echo,Echo_Show_5,iPhone_X","i-883672,i-883673,i-883674",,Majid_Rafiei,p-660528,
out_of_stock_i-883751,item_out_of_stock,2023-09-27T13:40:07,MacBook_Air,i-883751,,Nina_Graves,,
out_of_stock_i-883764,item_out_of_stock,2023-09-27T13:53:11,MacBook_Air,i-883764,,Leah_Tacke_genannt_Unterberg,,
reorder_i-883579,reorder_item,2023-09-27T14:24:13,Echo,i-883579,,Mahsa_Bafrani,,
confirm_o-990949,confirm_order,2023-09-27T14:31:25,"iPad,iPad_mini,iPhone_11_Pro","i-883787,i-883788,i-883789",o-990949,Mara_Nitschke,,Eastern_Oak_Insurance_Zrt.
pay_o-990909,pay_order,2023-09-27T14:32:47,"Echo_Show_5,MacBook_Pro","i-883644,i-883645",o-990909,,,
send_p-660531,send_package,2023-09-27T14:40:06,"Echo,Echo_Dot,Echo_Studio,Fire_Stick_4K,Kindle_Paperwhite,MacBook_Air,MacBook_Pro,iPad_mini","i-883338,i-883524,i-883637,i-883689,i-883690,i-883691,i-883738,i-883739,i-883741",,"Alessandro_Berti,Leah_Tacke_genannt_Unterberg",p-660531,
pick_i-883745,pick_item,2023-09-27T14:46:44,iPhone_11_Pro,i-883745,,Christopher_Schwanen,,
pay_o-990814,pay_order,2023-09-27T14:49:19,"iPad_Pro,iPhone_11,iPhone_8","i-883250,i-883251,i-883252",o-990814,,,
pick_i-883710,pick_item,2023-09-27T14:50:31,Kindle_Paperwhite,i-883710,,Leah_Tacke_genannt_Unterberg,,
pay_o-990885,pay_order,2023-09-27T14:53:58,"Echo,Echo_Show_5,Echo_Show_8,iPad_mini","i-883541,i-883542,i-883543,i-883544",o-990885,,,
out_of_stock_i-883788,item_out_of_stock,2023-09-27T14:54:30,iPhone_11_Pro,i-883788,,Mahsa_Bafrani,,
send_p-660530,send_package,2023-09-27T14:58:53,"Echo_Dot,Echo_Plus,Echo_Show_8,Fire_Stick_4K,Kindle,MacBook_Air,MacBook_Pro,iPad,iPad_Air,iPhone_8","i-883596,i-883636,i-883697,i-883698,i-883699,i-883700,i-883701,i-883729,i-883730,i-883742,i-883743,i-883744,i-883746",,"Nina_Graves,Yisong_Zhang",p-660530,
pay_o-990910,pay_order,2023-09-27T15:00:42,"Echo_Studio,Fire_Stick_4K,Kindle,iPad_Pro,iPhone_11_Pro","i-883646,i-883647,i-883648,i-883649,i-883650",o-990910,,,
out_of_stock_i-883753,item_out_of_stock,2023-09-27T15:06:36,Fire_Stick_4K,i-883753,,Nina_Graves,,
place_o-990950,place_order,2023-09-27T15:12:30,"Echo_Show_5,MacBook_Air,iPhone_11_Pro","i-883790,i-883791,i-883792",o-990950,,,AlpenTech_Innovations_AG
pick_i-883740,pick_item,2023-09-27T15:15:17,Echo_Plus,i-883740,,Christopher_Schwanen,,
out_of_stock_i-883770,item_out_of_stock,2023-09-27T15:17:22,Echo_Plus,i-883770,,Leah_Tacke_genannt_Unterberg,,
pick_i-883732,pick_item,2023-09-27T15:22:13,Echo_Plus,i-883732,,Christopher_Schwanen,,
pick_i-883780,pick_item,2023-09-27T15:28:18,Echo_Plus,i-883780,,Mahsa_Bafrani,,
pick_i-883771,pick_item,2023-09-27T15:50:40,iPad_Air,i-883771,,Detlef_Wetzeler,,
create_p-660532,create_package,2023-09-27T16:17:03,"Echo_Show_5,Kindle,MacBook_Pro,iPad_Air,iPad_Pro,iPhone_X","i-883656,i-883658,i-883659,i-883719,i-883769,i-883771,i-883772",,Marco_Pegoraro,p-660532,
pick_i-882532,pick_item,2023-09-27T16:17:03,iPhone_11,i-882532,,Christopher_Schwanen,,
place_o-990951,place_order,2023-09-27T16:43:05,"Echo_Dot,Echo_Show_5,iPhone_11","i-883793,i-883794,i-883795",o-990951,,,Riviera_Robotics_SAS
deliver_p-660529,package_delivered,2023-09-27T16:58:08,"Echo,Echo_Show_5,Fire_Stick_4K,MacBook_Air,MacBook_Pro,iPhone_11,iPhone_11_Pro","i-883140,i-883644,i-883645,i-883662,i-883663,i-883664,i-883687,i-883688",,Eduardo_Goulart_Rocha,p-660529,
pay_o-990929,pay_order,2023-09-27T18:01:45,"Echo_Dot,Echo_Plus,MacBook_Air","i-883712,i-883713,i-883714",o-990929,,,
place_o-990952,place_order,2023-09-27T19:45:26,"Echo_Dot,Kindle_Paperwhite,MacBook_Pro","i-883796,i-883797,i-883798",o-990952,,,Nordica_Systems_GmbH
place_o-990953,place_order,2023-09-28T04:33:33,"Echo_Dot,iPad_Air,iPhone_11_Pro,iPhone_8,iPhone_X","i-883799,i-883800,i-883801,i-883802,i-883803",o-990953,,,Baltic_Wave_Energies_Ltd.
reorder_i-883756,reorder_item,2023-09-28T06:31:42,iPad_mini,i-883756,,Marco_Pegoraro,,
confirm_o-990952,confirm_order,2023-09-28T06:47:08,"Echo_Dot,Kindle_Paperwhite,MacBook_Pro","i-883796,i-883797,i-883798",o-990952,Istvan_Koren,,Nordica_Systems_GmbH
pick_i-883793,pick_item,2023-09-28T06:57:07,iPhone_11,i-883793,,Leah_Tacke_genannt_Unterberg,,
pick_i-883675,pick_item,2023-09-28T07:07:55,iPad_Pro,i-883675,,Leah_Tacke_genannt_Unterberg,,
out_of_stock_i-883762,item_out_of_stock,2023-09-28T07:21:30,Echo_Studio,i-883762,,Benedikt_Knopp,,
pick_i-883547,pick_item,2023-09-28T07:51:51,iPhone_11,i-883547,,Leah_Tacke_genannt_Unterberg,,
deliver_p-660530,package_delivered,2023-09-28T07:55:40,"Echo_Dot,Echo_Plus,Echo_Show_8,Fire_Stick_4K,Kindle,MacBook_Air,MacBook_Pro,iPad,iPad_Air,iPhone_8","i-883596,i-883636,i-883697,i-883698,i-883699,i-883700,i-883701,i-883729,i-883730,i-883742,i-883743,i-883744,i-883746",,Yisong_Zhang,p-660530,
pick_i-883207,pick_item,2023-09-28T07:59:18,MacBook_Air,i-883207,,Mahsa_Bafrani,,
confirm_o-990947,confirm_order,2023-09-28T08:03:09,"Kindle_Paperwhite,iPad","i-883782,i-883783",o-990947,Mara_Nitschke,,Golden_Fleece_Textiles_S.A.R.L.
pay_o-990700,pay_order,2023-09-28T08:05:31,"Echo,Echo_Show_5,Kindle_Paperwhite,iPad_mini","i-882821,i-882822,i-882823,i-882824",o-990700,,,
place_o-990954,place_order,2023-09-28T08:13:00,Echo_Show_5,"i-883804,i-883805",o-990954,,,Baltic_Wave_Energies_Ltd.
confirm_o-990944,confirm_order,2023-09-28T08:20:10,"Echo_Plus,Echo_Show_8,Echo_Studio,Fire_Stick,MacBook_Pro,iPad_Air,iPad_Pro","i-883767,i-883768,i-883769,i-883770,i-883771,i-883772,i-883773",o-990944,Christine_von_Dobbert,,Iberian_Sun_Solaridades_SA
reorder_i-883762,reorder_item,2023-09-28T08:22:15,Echo_Studio,i-883762,,Leah_Tacke_genannt_Unterberg,,
pick_i-883768,pick_item,2023-09-28T08:29:55,Fire_Stick,i-883768,,Marco_Pegoraro,,
pick_i-883718,pick_item,2023-09-28T08:38:37,Fire_Stick,i-883718,,Marco_Pegoraro,,
reminder_o-990836_223,payment_reminder,2023-09-28T08:39:45,"Echo_Plus,MacBook_Air,iPad_mini,iPhone_11_Pro,iPhone_8","i-883339,i-883340,i-883341,i-883342,i-883343",o-990836,,,
pick_i-883796,pick_item,2023-09-28T08:41:50,Kindle_Paperwhite,i-883796,,Marco_Pegoraro,,
create_p-660533,create_package,2023-09-28T08:41:50,"Kindle_Paperwhite,iPad,iPhone_11","i-883616,i-883670,i-883793",,Benedikt_Knopp,p-660533,
out_of_stock_i-883776,item_out_of_stock,2023-09-28T08:56:58,Echo_Plus,i-883776,,Marco_Pegoraro,,
pay_o-990757,pay_order,2023-09-28T08:57:13,"Echo_Studio,Kindle_Paperwhite,iPad_Pro","i-883038,i-883039,i-883040",o-990757,,,
reorder_i-883788,reorder_item,2023-09-28T09:07:45,iPhone_11_Pro,i-883788,,Benedikt_Knopp,,
confirm_o-990941,confirm_order,2023-09-28T09:12:14,"Fire_Stick_4K,iPad_Air,iPad_mini","i-883753,i-883754,i-883755,i-883756",o-990941,Wil_van_der_Aalst,,Mediterranea_Luxury_Cruises_S.p.A.
pick_i-883789,pick_item,2023-09-28T09:12:47,iPad_mini,i-883789,,Benedikt_Knopp,,
pick_i-883660,pick_item,2023-09-28T09:15:03,Echo_Show_8,i-883660,,Benedikt_Knopp,,
send_p-660532,send_package,2023-09-28T09:19:08,"Echo_Show_5,Kindle,MacBook_Pro,iPad_Air,iPad_Pro,iPhone_X","i-883656,i-883658,i-883659,i-883719,i-883769,i-883771,i-883772",,"Christopher_Schwanen,Gyunam_Park",p-660532,
out_of_stock_i-883722,item_out_of_stock,2023-09-28T09:23:42,Echo_Studio,i-883722,,Benedikt_Knopp,,
confirm_o-990950,confirm_order,2023-09-28T09:24:47,"Echo_Show_5,MacBook_Air,iPhone_11_Pro","i-883790,i-883791,i-883792",o-990950,Wil_van_der_Aalst,,AlpenTech_Innovations_AG
deliver_p-660527,package_delivered,2023-09-28T09:33:28,"Echo,Echo_Dot,Kindle,iPad_Pro,iPhone_11_Pro,iPhone_8","i-883215,i-883426,i-883465,i-883723,i-883726,i-883727,i-883748,i-883750",,Gyunam_Park,p-660527,
pick_i-883737,pick_item,2023-09-28T09:33:28,Fire_Stick_4K,i-883737,,Christopher_Schwanen,,
create_p-660534,create_package,2023-09-28T09:33:28,"Echo_Plus,Kindle_Paperwhite,MacBook_Air,MacBook_Pro,iPad,iPad_Air,iPhone_8","i-883600,i-883602,i-883708,i-883710,i-883752,i-883775,i-883777,i-883778",,Marco_Pegoraro,p-660534,
